"","id","idgroup","sessionid","subject","period","condition","type","grouptype","contribution_id","roundprofit_id","sum_contribution_g","avg_contribution_g","avg_contr_g_others","strategic_ability","bin_strategic_ability","group_ability_cont","group_ability_cat","group_ability_bin","group_subjectid"
"2465",59,"17","160321_1553",11,8,"STRAT","CondCoop","grouptype_is_mixed",20,24,40,13.3333333333333,10,91.7269076305221,1,78.545292280232,"HIGH","HIGH_STRAT",1
"2466",103,"34","160323_1352",7,8,"PREF","Freerider","Freerider",0,20,0,0,0,82.2762033288349,1,78.1436497225971,"HIGH","HIGH_STRAT",2
"2467",66,"20","160321_1553",18,8,"STRAT","CondCoop","grouptype_is_mixed",20,34.2,57,19,18.5,55.421686746988,1,50.2454261490406,"HIGH","HIGH_STRAT",2
"2468",69,"20","160321_1553",21,8,"STRAT","Freerider","grouptype_is_mixed",19,35.2,57,19,19,47.6572958500669,1,50.2454261490406,"HIGH","HIGH_STRAT",3
"2469",106,"34","160323_1352",10,8,"PREF","Freerider","Freerider",0,20,0,0,0,79.3252361673414,1,78.1436497225971,"HIGH","HIGH_STRAT",3
"2470",26,"9","160321_1405",2,8,"STRAT","CondCoop","grouptype_is_mixed",7,19,10,3.33333333333333,1.5,95.954802259887,1,93.3057124921532,"HIGH","HIGH_STRAT",3
"2471",180,"60","160329_1355",12,8,"RAND","CondCoop","grouptype_is_mixed",6,21.2,12,4,3,58.9280831282472,1,56.3874456901528,"HIGH","HIGH_STRAT",3
"2472",178,"60","160329_1355",10,8,"RAND","Freerider","grouptype_is_mixed",4,23.2,12,4,4,51.3061708139641,1,56.3874456901528,"HIGH","HIGH_STRAT",2
"2473",52,"20","160321_1553",4,8,"STRAT","CondCoop","grouptype_is_mixed",18,36.2,57,19,19.5,47.6572958500669,1,50.2454261490406,"HIGH","HIGH_STRAT",1
"2474",4,"4","160321_1143",4,8,"STRAT","CondCoop","grouptype_is_mixed",16,25.6,36,12,10,46.2458908612755,1,48.2577251808021,"MEDIUM","HIGH_STRAT",1
"2475",171,"57","160329_1355",3,8,"RAND","Freerider","grouptype_is_mixed",7,17.8,8,2.66666666666667,0.5,43.3725275726916,1,46.9073010664479,"MEDIUM","HIGH_STRAT",3
"2476",137,"41","160323_1557",17,8,"PREF","Freerider","Freerider",5,30,25,8.33333333333333,10,50.1271012710127,1,59.2537925379254,"HIGH","HIGH_STRAT",3
"2477",48,"9","160321_1405",24,8,"STRAT","CondCoop","grouptype_is_mixed",1,25,10,3.33333333333333,4.5,86.4256120527307,1,93.3057124921532,"HIGH","HIGH_STRAT",1
"2478",76,"26","160323_1155",4,8,"PREF","Freerider","Freerider",0,20,0,0,0,82.4242424242424,1,70.8417508417508,"HIGH","HIGH_STRAT",3
"2479",19,"4","160321_1143",19,8,"STRAT","Others","grouptype_is_mixed",14,27.6,36,12,11,46.9690992767916,1,48.2577251808021,"MEDIUM","HIGH_STRAT",3
"2480",141,"41","160323_1557",21,8,"PREF","Freerider","Freerider",10,25,25,8.33333333333333,7.5,44.6248462484625,1,59.2537925379254,"HIGH","HIGH_STRAT",1
"2481",117,"34","160323_1352",21,8,"PREF","Freerider","Freerider",0,20,0,0,0,72.8295096716149,1,78.1436497225971,"HIGH","HIGH_STRAT",1
"2482",3,"3","160321_1143",3,8,"STRAT","CondCoop","grouptype_is_mixed",5,21,10,3.33333333333333,2.5,58.0670611439842,1,57.6813499890423,"HIGH","HIGH_STRAT",3
"2483",124,"41","160323_1557",4,8,"PREF","Freerider","Freerider",10,25,25,8.33333333333333,7.5,83.0094300943009,1,59.2537925379254,"HIGH","HIGH_STRAT",2
"2484",179,"60","160329_1355",11,8,"RAND","Freerider","grouptype_is_mixed",2,25.2,12,4,5,58.9280831282472,1,56.3874456901528,"HIGH","HIGH_STRAT",1
"2485",170,"57","160329_1355",2,8,"RAND","UncondCoop","grouptype_is_mixed",1,23.8,8,2.66666666666667,3.5,53.4992252301522,1,46.9073010664479,"MEDIUM","HIGH_STRAT",1
"2486",1,"3","160321_1143",1,8,"STRAT","CondCoop","grouptype_is_mixed",0,26,10,3.33333333333333,5,54.1354372123603,1,57.6813499890423,"HIGH","HIGH_STRAT",1
"2487",33,"9","160321_1405",9,8,"STRAT","Others","grouptype_is_mixed",2,24,10,3.33333333333333,4,97.5367231638418,1,93.3057124921532,"HIGH","HIGH_STRAT",2
"2488",13,"4","160321_1143",13,8,"STRAT","Others","grouptype_is_mixed",6,35.6,36,12,15,51.5581854043393,1,48.2577251808021,"MEDIUM","HIGH_STRAT",2
"2489",16,"3","160321_1143",16,8,"STRAT","Others","grouptype_is_mixed",5,21,10,3.33333333333333,2.5,60.8415516107824,1,57.6813499890423,"HIGH","HIGH_STRAT",2
"2490",71,"17","160321_1553",23,8,"STRAT","Freerider","grouptype_is_mixed",9,35,40,13.3333333333333,15.5,69.718875502008,1,78.545292280232,"HIGH","HIGH_STRAT",3
"2491",137,"41","160323_1557",17,9,"PREF","Freerider","Freerider",20,27,45,15,12.5,50.1271012710127,1,59.2537925379254,"HIGH","HIGH_STRAT",3
"2492",13,"4","160321_1143",13,9,"STRAT","Others","grouptype_is_mixed",11,21.6,21,7,5,51.5581854043393,1,48.2577251808021,"MEDIUM","HIGH_STRAT",2
"2493",26,"9","160321_1405",2,9,"STRAT","CondCoop","grouptype_is_mixed",1,20.8,3,1,1,95.954802259887,1,93.3057124921532,"HIGH","HIGH_STRAT",3
"2494",124,"41","160323_1557",4,9,"PREF","Freerider","Freerider",15,32,45,15,15,83.0094300943009,1,59.2537925379254,"HIGH","HIGH_STRAT",2
"2495",76,"26","160323_1155",4,9,"PREF","Freerider","Freerider",0,20,0,0,0,82.4242424242424,1,70.8417508417508,"HIGH","HIGH_STRAT",3
"2496",71,"17","160321_1553",23,9,"STRAT","Freerider","grouptype_is_mixed",8,35.4,39,13,15.5,69.718875502008,1,78.545292280232,"HIGH","HIGH_STRAT",3
"2497",171,"57","160329_1355",3,9,"RAND","Freerider","grouptype_is_mixed",0,20.6,1,0.333333333333333,0.5,43.3725275726916,1,46.9073010664479,"MEDIUM","HIGH_STRAT",3
"2498",72,"17","160321_1553",24,9,"STRAT","Others","grouptype_is_mixed",11,32.4,39,13,14,74.190093708166,1,78.545292280232,"HIGH","HIGH_STRAT",2
"2499",66,"20","160321_1553",18,9,"STRAT","CondCoop","grouptype_is_mixed",17,37.2,57,19,20,55.421686746988,1,50.2454261490406,"HIGH","HIGH_STRAT",2
"2500",52,"20","160321_1553",4,9,"STRAT","CondCoop","grouptype_is_mixed",20,34.2,57,19,18.5,47.6572958500669,1,50.2454261490406,"HIGH","HIGH_STRAT",1
"2501",179,"60","160329_1355",11,9,"RAND","Freerider","grouptype_is_mixed",3,24.2,12,4,4.5,58.9280831282472,1,56.3874456901528,"HIGH","HIGH_STRAT",1
"2502",178,"60","160329_1355",10,9,"RAND","Freerider","grouptype_is_mixed",2,25.2,12,4,5,51.3061708139641,1,56.3874456901528,"HIGH","HIGH_STRAT",2
"2503",19,"4","160321_1143",19,9,"STRAT","Others","grouptype_is_mixed",10,22.6,21,7,5.5,46.9690992767916,1,48.2577251808021,"MEDIUM","HIGH_STRAT",3
"2504",170,"57","160329_1355",2,9,"RAND","UncondCoop","grouptype_is_mixed",1,19.6,1,0.333333333333333,0,53.4992252301522,1,46.9073010664479,"MEDIUM","HIGH_STRAT",1
"2505",106,"34","160323_1352",10,9,"PREF","Freerider","Freerider",0,20,0,0,0,79.3252361673414,1,78.1436497225971,"HIGH","HIGH_STRAT",3
"2506",94,"26","160323_1155",22,9,"PREF","Freerider","Freerider",0,20,0,0,0,45.4545454545455,1,70.8417508417508,"HIGH","HIGH_STRAT",2
"2507",59,"17","160321_1553",11,9,"STRAT","CondCoop","grouptype_is_mixed",20,23.4,39,13,9.5,91.7269076305221,1,78.545292280232,"HIGH","HIGH_STRAT",1
"2508",3,"3","160321_1143",3,9,"STRAT","CondCoop","grouptype_is_mixed",7,20.8,13,4.33333333333333,3,58.0670611439842,1,57.6813499890423,"HIGH","HIGH_STRAT",3
"2509",69,"20","160321_1553",21,9,"STRAT","Freerider","grouptype_is_mixed",20,34.2,57,19,18.5,47.6572958500669,1,50.2454261490406,"HIGH","HIGH_STRAT",3
"2510",92,"26","160323_1155",20,9,"PREF","Freerider","Freerider",0,20,0,0,0,84.6464646464646,1,70.8417508417508,"HIGH","HIGH_STRAT",1
"2511",16,"3","160321_1143",16,9,"STRAT","Others","grouptype_is_mixed",6,21.8,13,4.33333333333333,3.5,60.8415516107824,1,57.6813499890423,"HIGH","HIGH_STRAT",2
"2512",117,"34","160323_1352",21,9,"PREF","Freerider","Freerider",0,20,0,0,0,72.8295096716149,1,78.1436497225971,"HIGH","HIGH_STRAT",1
"2513",4,"4","160321_1143",4,9,"STRAT","CondCoop","grouptype_is_mixed",0,32.6,21,7,10.5,46.2458908612755,1,48.2577251808021,"MEDIUM","HIGH_STRAT",1
"2514",141,"41","160323_1557",21,9,"PREF","Freerider","Freerider",10,37,45,15,17.5,44.6248462484625,1,59.2537925379254,"HIGH","HIGH_STRAT",1
"2515",33,"9","160321_1405",9,9,"STRAT","Others","grouptype_is_mixed",2,19.8,3,1,0.5,97.5367231638418,1,93.3057124921532,"HIGH","HIGH_STRAT",2
"2516",169,"57","160329_1355",1,9,"RAND","Others","grouptype_is_mixed",0,20.6,1,0.333333333333333,0.5,43.8501503964999,1,46.9073010664479,"MEDIUM","HIGH_STRAT",2
"2517",103,"34","160323_1352",7,9,"PREF","Freerider","Freerider",0,20,0,0,0,82.2762033288349,1,78.1436497225971,"HIGH","HIGH_STRAT",2
"2518",48,"9","160321_1405",24,9,"STRAT","CondCoop","grouptype_is_mixed",0,21.8,3,1,1.5,86.4256120527307,1,93.3057124921532,"HIGH","HIGH_STRAT",1
"2519",1,"3","160321_1143",1,9,"STRAT","CondCoop","grouptype_is_mixed",0,27.8,13,4.33333333333333,6.5,54.1354372123603,1,57.6813499890423,"HIGH","HIGH_STRAT",1
"2520",180,"60","160329_1355",12,9,"RAND","CondCoop","grouptype_is_mixed",7,20.2,12,4,2.5,58.9280831282472,1,56.3874456901528,"HIGH","HIGH_STRAT",3
"2521",141,"41","160323_1557",21,10,"PREF","Freerider","Freerider",10,37,45,15,17.5,44.6248462484625,1,59.2537925379254,"HIGH","HIGH_STRAT",1
"2522",178,"60","160329_1355",10,10,"RAND","Freerider","grouptype_is_mixed",3,23.6,11,3.66666666666667,4,51.3061708139641,1,56.3874456901528,"HIGH","HIGH_STRAT",2
"2523",179,"60","160329_1355",11,10,"RAND","Freerider","grouptype_is_mixed",2,24.6,11,3.66666666666667,4.5,58.9280831282472,1,56.3874456901528,"HIGH","HIGH_STRAT",1
"2524",4,"4","160321_1143",4,10,"STRAT","CondCoop","grouptype_is_mixed",0,24.8,8,2.66666666666667,4,46.2458908612755,1,48.2577251808021,"MEDIUM","HIGH_STRAT",1
"2525",92,"26","160323_1155",20,10,"PREF","Freerider","Freerider",0,20,0,0,0,84.6464646464646,1,70.8417508417508,"HIGH","HIGH_STRAT",1
"2526",137,"41","160323_1557",17,10,"PREF","Freerider","Freerider",15,32,45,15,15,50.1271012710127,1,59.2537925379254,"HIGH","HIGH_STRAT",3
"2527",180,"60","160329_1355",12,10,"RAND","CondCoop","grouptype_is_mixed",6,20.6,11,3.66666666666667,2.5,58.9280831282472,1,56.3874456901528,"HIGH","HIGH_STRAT",3
"2528",69,"20","160321_1553",21,10,"STRAT","Freerider","grouptype_is_mixed",20,33,55,18.3333333333333,17.5,47.6572958500669,1,50.2454261490406,"HIGH","HIGH_STRAT",3
"2529",72,"17","160321_1553",24,10,"STRAT","Others","grouptype_is_mixed",11,31.8,38,12.6666666666667,13.5,74.190093708166,1,78.545292280232,"HIGH","HIGH_STRAT",2
"2530",13,"4","160321_1143",13,10,"STRAT","Others","grouptype_is_mixed",2,22.8,8,2.66666666666667,3,51.5581854043393,1,48.2577251808021,"MEDIUM","HIGH_STRAT",2
"2531",170,"57","160329_1355",2,10,"RAND","UncondCoop","grouptype_is_mixed",1,19.6,1,0.333333333333333,0,53.4992252301522,1,46.9073010664479,"MEDIUM","HIGH_STRAT",1
"2532",3,"3","160321_1143",3,10,"STRAT","CondCoop","grouptype_is_mixed",8,16.8,8,2.66666666666667,0,58.0670611439842,1,57.6813499890423,"HIGH","HIGH_STRAT",3
"2533",124,"41","160323_1557",4,10,"PREF","Freerider","Freerider",20,27,45,15,12.5,83.0094300943009,1,59.2537925379254,"HIGH","HIGH_STRAT",2
"2534",59,"17","160321_1553",11,10,"STRAT","CondCoop","grouptype_is_mixed",20,22.8,38,12.6666666666667,9,91.7269076305221,1,78.545292280232,"HIGH","HIGH_STRAT",1
"2535",171,"57","160329_1355",3,10,"RAND","Freerider","grouptype_is_mixed",0,20.6,1,0.333333333333333,0.5,43.3725275726916,1,46.9073010664479,"MEDIUM","HIGH_STRAT",3
"2536",26,"9","160321_1405",2,10,"STRAT","CondCoop","grouptype_is_mixed",8,31.8,33,11,12.5,95.954802259887,1,93.3057124921532,"HIGH","HIGH_STRAT",3
"2537",169,"57","160329_1355",1,10,"RAND","Others","grouptype_is_mixed",0,20.6,1,0.333333333333333,0.5,43.8501503964999,1,46.9073010664479,"MEDIUM","HIGH_STRAT",2
"2538",33,"9","160321_1405",9,10,"STRAT","Others","grouptype_is_mixed",5,34.8,33,11,14,97.5367231638418,1,93.3057124921532,"HIGH","HIGH_STRAT",2
"2539",48,"9","160321_1405",24,10,"STRAT","CondCoop","grouptype_is_mixed",20,19.8,33,11,6.5,86.4256120527307,1,93.3057124921532,"HIGH","HIGH_STRAT",1
"2540",16,"3","160321_1143",16,10,"STRAT","Others","grouptype_is_mixed",0,24.8,8,2.66666666666667,4,60.8415516107824,1,57.6813499890423,"HIGH","HIGH_STRAT",2
"2541",71,"17","160321_1553",23,10,"STRAT","Freerider","grouptype_is_mixed",7,35.8,38,12.6666666666667,15.5,69.718875502008,1,78.545292280232,"HIGH","HIGH_STRAT",3
"2542",52,"20","160321_1553",4,10,"STRAT","CondCoop","grouptype_is_mixed",17,36,55,18.3333333333333,19,47.6572958500669,1,50.2454261490406,"HIGH","HIGH_STRAT",1
"2543",1,"3","160321_1143",1,10,"STRAT","CondCoop","grouptype_is_mixed",0,24.8,8,2.66666666666667,4,54.1354372123603,1,57.6813499890423,"HIGH","HIGH_STRAT",1
"2544",106,"34","160323_1352",10,10,"PREF","Freerider","Freerider",0,20,0,0,0,79.3252361673414,1,78.1436497225971,"HIGH","HIGH_STRAT",3
"2545",76,"26","160323_1155",4,10,"PREF","Freerider","Freerider",0,20,0,0,0,82.4242424242424,1,70.8417508417508,"HIGH","HIGH_STRAT",3
"2546",103,"34","160323_1352",7,10,"PREF","Freerider","Freerider",0,20,0,0,0,82.2762033288349,1,78.1436497225971,"HIGH","HIGH_STRAT",2
"2547",19,"4","160321_1143",19,10,"STRAT","Others","grouptype_is_mixed",6,18.8,8,2.66666666666667,1,46.9690992767916,1,48.2577251808021,"MEDIUM","HIGH_STRAT",3
"2548",94,"26","160323_1155",22,10,"PREF","Freerider","Freerider",0,20,0,0,0,45.4545454545455,1,70.8417508417508,"HIGH","HIGH_STRAT",2
"2549",117,"34","160323_1352",21,10,"PREF","Freerider","Freerider",0,20,0,0,0,72.8295096716149,1,78.1436497225971,"HIGH","HIGH_STRAT",1
"2550",66,"20","160321_1553",18,10,"STRAT","CondCoop","grouptype_is_mixed",18,35,55,18.3333333333333,18.5,55.421686746988,1,50.2454261490406,"HIGH","HIGH_STRAT",2
"2551",171,"57","160329_1355",3,11,"RAND","Freerider","grouptype_is_mixed",4,18.4,4,1.33333333333333,0,43.3725275726916,1,46.9073010664479,"MEDIUM","HIGH_STRAT",3
"2552",26,"9","160321_1405",2,11,"STRAT","CondCoop","grouptype_is_mixed",10,29.2,32,10.6666666666667,11,95.954802259887,1,93.3057124921532,"HIGH","HIGH_STRAT",3
"2553",13,"4","160321_1143",13,11,"STRAT","Others","grouptype_is_mixed",0,20,0,0,0,51.5581854043393,1,48.2577251808021,"MEDIUM","HIGH_STRAT",2
"2554",59,"17","160321_1553",11,11,"STRAT","CondCoop","grouptype_is_mixed",0,30.2,17,5.66666666666667,8.5,91.7269076305221,1,78.545292280232,"HIGH","HIGH_STRAT",1
"2555",69,"20","160321_1553",21,11,"STRAT","Freerider","grouptype_is_mixed",0,42.2,37,12.3333333333333,18.5,47.6572958500669,1,50.2454261490406,"HIGH","HIGH_STRAT",3
"2556",3,"3","160321_1143",3,11,"STRAT","CondCoop","grouptype_is_mixed",0,20,0,0,0,58.0670611439842,1,57.6813499890423,"HIGH","HIGH_STRAT",3
"2557",66,"20","160321_1553",18,11,"STRAT","CondCoop","grouptype_is_mixed",18,24.2,37,12.3333333333333,9.5,55.421686746988,1,50.2454261490406,"HIGH","HIGH_STRAT",2
"2558",19,"4","160321_1143",19,11,"STRAT","Others","grouptype_is_mixed",0,20,0,0,0,46.9690992767916,1,48.2577251808021,"MEDIUM","HIGH_STRAT",3
"2559",170,"57","160329_1355",2,11,"RAND","UncondCoop","grouptype_is_mixed",0,22.4,4,1.33333333333333,2,53.4992252301522,1,46.9073010664479,"MEDIUM","HIGH_STRAT",1
"2560",179,"60","160329_1355",11,11,"RAND","Freerider","grouptype_is_mixed",4,22.6,11,3.66666666666667,3.5,58.9280831282472,1,56.3874456901528,"HIGH","HIGH_STRAT",1
"2561",180,"60","160329_1355",12,11,"RAND","CondCoop","grouptype_is_mixed",6,20.6,11,3.66666666666667,2.5,58.9280831282472,1,56.3874456901528,"HIGH","HIGH_STRAT",3
"2562",178,"60","160329_1355",10,11,"RAND","Freerider","grouptype_is_mixed",1,25.6,11,3.66666666666667,5,51.3061708139641,1,56.3874456901528,"HIGH","HIGH_STRAT",2
"2563",106,"34","160323_1352",10,11,"PREF","Freerider","Freerider",0,20,0,0,0,79.3252361673414,1,78.1436497225971,"HIGH","HIGH_STRAT",3
"2564",4,"4","160321_1143",4,11,"STRAT","CondCoop","grouptype_is_mixed",0,20,0,0,0,46.2458908612755,1,48.2577251808021,"MEDIUM","HIGH_STRAT",1
"2565",169,"57","160329_1355",1,11,"RAND","Others","grouptype_is_mixed",0,22.4,4,1.33333333333333,2,43.8501503964999,1,46.9073010664479,"MEDIUM","HIGH_STRAT",2
"2566",33,"9","160321_1405",9,11,"STRAT","Others","grouptype_is_mixed",2,37.2,32,10.6666666666667,15,97.5367231638418,1,93.3057124921532,"HIGH","HIGH_STRAT",2
"2567",141,"41","160323_1557",21,11,"PREF","Freerider","Freerider",10,37,45,15,17.5,44.6248462484625,1,59.2537925379254,"HIGH","HIGH_STRAT",1
"2568",103,"34","160323_1352",7,11,"PREF","Freerider","Freerider",0,20,0,0,0,82.2762033288349,1,78.1436497225971,"HIGH","HIGH_STRAT",2
"2569",117,"34","160323_1352",21,11,"PREF","Freerider","Freerider",0,20,0,0,0,72.8295096716149,1,78.1436497225971,"HIGH","HIGH_STRAT",1
"2570",48,"9","160321_1405",24,11,"STRAT","CondCoop","grouptype_is_mixed",20,19.2,32,10.6666666666667,6,86.4256120527307,1,93.3057124921532,"HIGH","HIGH_STRAT",1
"2571",76,"26","160323_1155",4,11,"PREF","Freerider","Freerider",0,20,0,0,0,82.4242424242424,1,70.8417508417508,"HIGH","HIGH_STRAT",3
"2572",94,"26","160323_1155",22,11,"PREF","Freerider","Freerider",0,20,0,0,0,45.4545454545455,1,70.8417508417508,"HIGH","HIGH_STRAT",2
"2573",52,"20","160321_1553",4,11,"STRAT","CondCoop","grouptype_is_mixed",19,23.2,37,12.3333333333333,9,47.6572958500669,1,50.2454261490406,"HIGH","HIGH_STRAT",1
"2574",71,"17","160321_1553",23,11,"STRAT","Freerider","grouptype_is_mixed",6,24.2,17,5.66666666666667,5.5,69.718875502008,1,78.545292280232,"HIGH","HIGH_STRAT",3
"2575",92,"26","160323_1155",20,11,"PREF","Freerider","Freerider",0,20,0,0,0,84.6464646464646,1,70.8417508417508,"HIGH","HIGH_STRAT",1
"2576",137,"41","160323_1557",17,11,"PREF","Freerider","Freerider",20,27,45,15,12.5,50.1271012710127,1,59.2537925379254,"HIGH","HIGH_STRAT",3
"2577",16,"3","160321_1143",16,11,"STRAT","Others","grouptype_is_mixed",0,20,0,0,0,60.8415516107824,1,57.6813499890423,"HIGH","HIGH_STRAT",2
"2578",1,"3","160321_1143",1,11,"STRAT","CondCoop","grouptype_is_mixed",0,20,0,0,0,54.1354372123603,1,57.6813499890423,"HIGH","HIGH_STRAT",1
"2579",124,"41","160323_1557",4,11,"PREF","Freerider","Freerider",15,32,45,15,15,83.0094300943009,1,59.2537925379254,"HIGH","HIGH_STRAT",2
"2580",72,"17","160321_1553",24,11,"STRAT","Others","grouptype_is_mixed",11,19.2,17,5.66666666666667,3,74.190093708166,1,78.545292280232,"HIGH","HIGH_STRAT",2
"2581",66,"20","160321_1553",18,12,"STRAT","CondCoop","grouptype_is_mixed",10,26.2,27,9,8.5,55.421686746988,1,50.2454261490406,"HIGH","HIGH_STRAT",2
"2582",171,"57","160329_1355",3,12,"RAND","Freerider","grouptype_is_mixed",0,20,0,0,0,43.3725275726916,1,46.9073010664479,"MEDIUM","HIGH_STRAT",3
"2583",59,"17","160321_1553",11,12,"STRAT","CondCoop","grouptype_is_mixed",4,26.8,18,6,7,91.7269076305221,1,78.545292280232,"HIGH","HIGH_STRAT",1
"2584",71,"17","160321_1553",23,12,"STRAT","Freerider","grouptype_is_mixed",6,24.8,18,6,6,69.718875502008,1,78.545292280232,"HIGH","HIGH_STRAT",3
"2585",103,"34","160323_1352",7,12,"PREF","Freerider","Freerider",0,20,0,0,0,82.2762033288349,1,78.1436497225971,"HIGH","HIGH_STRAT",2
"2586",137,"41","160323_1557",17,12,"PREF","Freerider","Freerider",15,29,40,13.3333333333333,12.5,50.1271012710127,1,59.2537925379254,"HIGH","HIGH_STRAT",3
"2587",124,"41","160323_1557",4,12,"PREF","Freerider","Freerider",15,29,40,13.3333333333333,12.5,83.0094300943009,1,59.2537925379254,"HIGH","HIGH_STRAT",2
"2588",117,"34","160323_1352",21,12,"PREF","Freerider","Freerider",0,20,0,0,0,72.8295096716149,1,78.1436497225971,"HIGH","HIGH_STRAT",1
"2589",26,"9","160321_1405",2,12,"STRAT","CondCoop","grouptype_is_mixed",10,22.6,21,7,5.5,95.954802259887,1,93.3057124921532,"HIGH","HIGH_STRAT",3
"2590",3,"3","160321_1143",3,12,"STRAT","CondCoop","grouptype_is_mixed",0,20,0,0,0,58.0670611439842,1,57.6813499890423,"HIGH","HIGH_STRAT",3
"2591",16,"3","160321_1143",16,12,"STRAT","Others","grouptype_is_mixed",0,20,0,0,0,60.8415516107824,1,57.6813499890423,"HIGH","HIGH_STRAT",2
"2592",170,"57","160329_1355",2,12,"RAND","UncondCoop","grouptype_is_mixed",0,20,0,0,0,53.4992252301522,1,46.9073010664479,"MEDIUM","HIGH_STRAT",1
"2593",69,"20","160321_1553",21,12,"STRAT","Freerider","grouptype_is_mixed",2,34.2,27,9,12.5,47.6572958500669,1,50.2454261490406,"HIGH","HIGH_STRAT",3
"2594",72,"17","160321_1553",24,12,"STRAT","Others","grouptype_is_mixed",8,22.8,18,6,5,74.190093708166,1,78.545292280232,"HIGH","HIGH_STRAT",2
"2595",106,"34","160323_1352",10,12,"PREF","Freerider","Freerider",0,20,0,0,0,79.3252361673414,1,78.1436497225971,"HIGH","HIGH_STRAT",3
"2596",19,"4","160321_1143",19,12,"STRAT","Others","grouptype_is_mixed",0,24.8,8,2.66666666666667,4,46.9690992767916,1,48.2577251808021,"MEDIUM","HIGH_STRAT",3
"2597",180,"60","160329_1355",12,12,"RAND","CondCoop","grouptype_is_mixed",6,18.2,7,2.33333333333333,0.5,58.9280831282472,1,56.3874456901528,"HIGH","HIGH_STRAT",3
"2598",33,"9","160321_1405",9,12,"STRAT","Others","grouptype_is_mixed",6,26.6,21,7,7.5,97.5367231638418,1,93.3057124921532,"HIGH","HIGH_STRAT",2
"2599",179,"60","160329_1355",11,12,"RAND","Freerider","grouptype_is_mixed",0,24.2,7,2.33333333333333,3.5,58.9280831282472,1,56.3874456901528,"HIGH","HIGH_STRAT",1
"2600",94,"26","160323_1155",22,12,"PREF","Freerider","Freerider",0,20,0,0,0,45.4545454545455,1,70.8417508417508,"HIGH","HIGH_STRAT",2
"2601",76,"26","160323_1155",4,12,"PREF","Freerider","Freerider",0,20,0,0,0,82.4242424242424,1,70.8417508417508,"HIGH","HIGH_STRAT",3
"2602",4,"4","160321_1143",4,12,"STRAT","CondCoop","grouptype_is_mixed",0,24.8,8,2.66666666666667,4,46.2458908612755,1,48.2577251808021,"MEDIUM","HIGH_STRAT",1
"2603",48,"9","160321_1405",24,12,"STRAT","CondCoop","grouptype_is_mixed",5,27.6,21,7,8,86.4256120527307,1,93.3057124921532,"HIGH","HIGH_STRAT",1
"2604",1,"3","160321_1143",1,12,"STRAT","CondCoop","grouptype_is_mixed",0,20,0,0,0,54.1354372123603,1,57.6813499890423,"HIGH","HIGH_STRAT",1
"2605",13,"4","160321_1143",13,12,"STRAT","Others","grouptype_is_mixed",8,16.8,8,2.66666666666667,0,51.5581854043393,1,48.2577251808021,"MEDIUM","HIGH_STRAT",2
"2606",178,"60","160329_1355",10,12,"RAND","Freerider","grouptype_is_mixed",1,23.2,7,2.33333333333333,3,51.3061708139641,1,56.3874456901528,"HIGH","HIGH_STRAT",2
"2607",141,"41","160323_1557",21,12,"PREF","Freerider","Freerider",10,34,40,13.3333333333333,15,44.6248462484625,1,59.2537925379254,"HIGH","HIGH_STRAT",1
"2608",169,"57","160329_1355",1,12,"RAND","Others","grouptype_is_mixed",0,20,0,0,0,43.8501503964999,1,46.9073010664479,"MEDIUM","HIGH_STRAT",2
"2609",52,"20","160321_1553",4,12,"STRAT","CondCoop","grouptype_is_mixed",15,21.2,27,9,6,47.6572958500669,1,50.2454261490406,"HIGH","HIGH_STRAT",1
"2610",92,"26","160323_1155",20,12,"PREF","Freerider","Freerider",0,20,0,0,0,84.6464646464646,1,70.8417508417508,"HIGH","HIGH_STRAT",1
"2611",137,"41","160323_1557",17,13,"PREF","Freerider","Freerider",10,22,20,6.66666666666667,5,50.1271012710127,1,59.2537925379254,"HIGH","HIGH_STRAT",3
"2612",124,"41","160323_1557",4,13,"PREF","Freerider","Freerider",10,22,20,6.66666666666667,5,83.0094300943009,1,59.2537925379254,"HIGH","HIGH_STRAT",2
"2613",1,"3","160321_1143",1,13,"STRAT","CondCoop","grouptype_is_mixed",0,20,0,0,0,54.1354372123603,1,57.6813499890423,"HIGH","HIGH_STRAT",1
"2614",13,"4","160321_1143",13,13,"STRAT","Others","grouptype_is_mixed",1,20.8,3,1,1,51.5581854043393,1,48.2577251808021,"MEDIUM","HIGH_STRAT",2
"2615",66,"20","160321_1553",18,13,"STRAT","CondCoop","grouptype_is_mixed",0,36.2,27,9,13.5,55.421686746988,1,50.2454261490406,"HIGH","HIGH_STRAT",2
"2616",19,"4","160321_1143",19,13,"STRAT","Others","grouptype_is_mixed",2,19.8,3,1,0.5,46.9690992767916,1,48.2577251808021,"MEDIUM","HIGH_STRAT",3
"2617",16,"3","160321_1143",16,13,"STRAT","Others","grouptype_is_mixed",0,20,0,0,0,60.8415516107824,1,57.6813499890423,"HIGH","HIGH_STRAT",2
"2618",4,"4","160321_1143",4,13,"STRAT","CondCoop","grouptype_is_mixed",0,21.8,3,1,1.5,46.2458908612755,1,48.2577251808021,"MEDIUM","HIGH_STRAT",1
"2619",48,"9","160321_1405",24,13,"STRAT","CondCoop","grouptype_is_mixed",0,21.2,2,0.666666666666667,1,86.4256120527307,1,93.3057124921532,"HIGH","HIGH_STRAT",1
