"","id","type","condition","condition_contr_table","preferred_contribution","avg_group_contr"
"3667","44","CondCoop","STRAT","cond20",50,190
"3668","142","Others","PREF","cond20",0,190
"3669","8","CondCoop","STRAT","cond20",190,190
"3670","87","Freerider","PREF","cond20",0,190
"3671","57","CondCoop","STRAT","cond20",30,190
"3672","31","Freerider","STRAT","cond20",0,190
"3673","149","Freerider","RAND","cond20",100,190
"3674","152","CondCoop","RAND","cond20",80,190
"3675","177","Freerider","RAND","cond20",0,190
"3676","162","Others","RAND","cond20",50,190
"3677","37","Freerider","STRAT","cond20",0,190
"3678","145","Freerider","RAND","cond20",20,190
"3679","45","CondCoop","STRAT","cond20",150,190
"3680","147","CondCoop","RAND","cond20",200,190
"3681","35","Freerider","STRAT","cond20",0,190
"3682","105","Others","PREF","cond20",10,190
"3683","185","CondCoop","RAND","cond20",150,190
"3684","40","Freerider","STRAT","cond20",0,190
"3685","163","CondCoop","RAND","cond20",190,190
"3686","68","CondCoop","STRAT","cond20",95,190
"3687","10","CondCoop","STRAT","cond20",190,190
"3688","63","Others","STRAT","cond20",0,190
"3689","160","Freerider","RAND","cond20",0,190
"3690","97","CondCoop","PREF","cond20",95,190
"3691","114","Others","PREF","cond20",12,190
"3692","176","Others","RAND","cond20",20,190
"3693","9","UncondCoop","STRAT","cond20",200,190
"3694","50","CondCoop","STRAT","cond20",200,190
"3695","111","Others","PREF","cond20",50,190
"3696","91","Freerider","PREF","cond20",0,190
"3697","67","Freerider","STRAT","cond20",0,190
"3698","151","Others","RAND","cond20",50,190
"3699","58","Others","STRAT","cond20",30,190
"3700","22","Others","STRAT","cond20",106,190
"3701","158","Freerider","RAND","cond20",0,190
"3702","85","Others","PREF","cond20",0,190
"3703","148","CondCoop","RAND","cond20",160,190
"3704","6","Freerider","STRAT","cond20",10,190
"3705","183","CondCoop","RAND","cond20",190,190
"3706","121","Freerider","PREF","cond20",0,190
"3707","104","Freerider","PREF","cond20",0,190
"3708","181","Freerider","RAND","cond20",0,190
"3709","100","Freerider","PREF","cond20",0,190
"3710","108","Freerider","PREF","cond20",0,190
"3711","80","Freerider","PREF","cond20",10,190
"3712","30","UncondCoop","STRAT","cond20",20,190
"3713","60","Freerider","STRAT","cond20",0,190
"3714","88","UncondCoop","PREF","cond20",200,190
"3715","15","CondCoop","STRAT","cond20",95,190
"3716","107","Others","PREF","cond20",30,190
"3717","79","Others","PREF","cond20",40,190
"3718","39","CondCoop","STRAT","cond20",85,190
"3719","119","Freerider","PREF","cond20",0,190
"3720","47","Freerider","STRAT","cond20",50,190
"3721","120","Freerider","PREF","cond20",0,190
"3722","122","Freerider","PREF","cond20",0,190
"3723","150","CondCoop","RAND","cond20",200,190
"3724","168","CondCoop","RAND","cond20",190,190
"3725","55","Freerider","STRAT","cond20",0,190
"3726","112","Freerider","PREF","cond20",0,190
"3727","182","CondCoop","RAND","cond20",190,190
"3728","65","Others","STRAT","cond20",50,190
"3729","24","CondCoop","STRAT","cond20",100,190
"3730","134","Others","PREF","cond20",200,190
"3731","144","Freerider","PREF","cond20",0,190
"3732","143","Others","PREF","cond20",10,190
"3733","25","Others","STRAT","cond20",21,190
"3734","153","CondCoop","RAND","cond20",100,190
"3735","165","Freerider","RAND","cond20",0,190
"3736","129","Freerider","PREF","cond20",0,190
"3737","161","CondCoop","RAND","cond20",190,190
"3738","113","Others","PREF","cond20",0,190
"3739","146","Others","RAND","cond20",20,190
"3740","89","Freerider","PREF","cond20",0,190
"3741","20","CondCoop","STRAT","cond20",200,190
"3742","43","CondCoop","STRAT","cond20",100,190
"3743","175","Others","RAND","cond20",60,190
"3744","167","Others","RAND","cond20",120,190
"3745","166","CondCoop","RAND","cond20",180,190
"3746","184","Freerider","RAND","cond20",0,190
"3747","95","Others","PREF","cond20",0,190
"3748","14","Freerider","STRAT","cond20",0,190
"3749","164","Others","RAND","cond20",0,190
"3750","54","Others","STRAT","cond20",200,190
"3751","186","CondCoop","RAND","cond20",100,190
"3752","18","Freerider","STRAT","cond20",60,190
"3753","84","Freerider","PREF","cond20",0,190
"3754","101","Others","PREF","cond20",20,190
"3755","36","Freerider","STRAT","cond20",0,190
"3756","98","Freerider","PREF","cond20",0,190
"3757","86","CondCoop","PREF","cond20",190,190
"3758","82","CondCoop","PREF","cond20",200,190
"3759","78","CondCoop","PREF","cond20",200,190
"3760","155","CondCoop","RAND","cond20",200,190
"3761","190","CondCoop","RAND","cond20",0,190
"3762","74","CondCoop","PREF","cond20",180,190
"3763","90","CondCoop","PREF","cond20",160,190
"3764","140","CondCoop","PREF","cond20",190,190
"3765","102","CondCoop","PREF","cond20",195,190
"3766","189","CondCoop","RAND","cond20",189,190
"3767","93","CondCoop","PREF","cond20",150,190
"3768","75","CondCoop","PREF","cond20",50,190
"3769","81","CondCoop","PREF","cond20",120,190
"3770","73","CondCoop","PREF","cond20",75,190
"3771","191","CondCoop","RAND","cond20",180,190
"3772","123","CondCoop","PREF","cond20",50,190
"3773","77","CondCoop","PREF","cond20",180,190
"3774","139","CondCoop","PREF","cond20",100,190
"3775","109","CondCoop","PREF","cond20",200,190
"3776","28","CondCoop","STRAT","cond20",90,190
"3777","118","CondCoop","PREF","cond20",40,190
"3778","131","CondCoop","PREF","cond20",95,190
"3779","96","CondCoop","PREF","cond20",100,190
"3780","110","CondCoop","PREF","cond20",200,190
"3781","130","CondCoop","PREF","cond20",140,190
"3782","188","CondCoop","RAND","cond20",50,190
"3783","127","CondCoop","PREF","cond20",40,190
"3784","99","CondCoop","PREF","cond20",100,190
"3785","192","CondCoop","RAND","cond20",190,190
"3786","154","CondCoop","RAND","cond20",100,190
"3787","128","CondCoop","PREF","cond20",190,190
"3788","27","CondCoop","STRAT","cond20",50,190
"3789","136","CondCoop","PREF","cond20",190,190
"3790","126","CondCoop","PREF","cond20",200,190
"3791","46","CondCoop","STRAT","cond20",100,190
"3792","156","CondCoop","RAND","cond20",200,190
"3793","135","CondCoop","PREF","cond20",95,190
"3794","132","CondCoop","PREF","cond20",150,190
"3795","83","CondCoop","PREF","cond20",70,190
"3796","115","CondCoop","PREF","cond20",200,190
"3797","133","CondCoop","PREF","cond20",150,190
"3798","187","CondCoop","RAND","cond20",70,190
"3799","59","CondCoop","STRAT","cond20",190,190
"3800","141","Freerider","PREF","cond20",0,190
"3801","4","CondCoop","STRAT","cond20",160,190
"3802","117","Freerider","PREF","cond20",0,190
"3803","13","Others","STRAT","cond20",10,190
"3804","72","Others","STRAT","cond20",5,190
"3805","179","Freerider","RAND","cond20",0,190
"3806","170","UncondCoop","RAND","cond20",200,190
"3807","103","Freerider","PREF","cond20",0,190
"3808","48","CondCoop","STRAT","cond20",90,190
"3809","1","CondCoop","STRAT","cond20",190,190
"3810","52","CondCoop","STRAT","cond20",140,190
"3811","66","CondCoop","STRAT","cond20",190,190
"3812","124","Freerider","PREF","cond20",0,190
"3813","16","Others","STRAT","cond20",0,190
"3814","71","Freerider","STRAT","cond20",0,190
"3815","92","Freerider","PREF","cond20",0,190
"3816","33","Others","STRAT","cond20",200,190
"3817","3","CondCoop","STRAT","cond20",200,190
"3818","178","Freerider","RAND","cond20",20,190
"3819","69","Freerider","STRAT","cond20",0,190
"3820","169","Others","RAND","cond20",190,190
"3821","94","Freerider","PREF","cond20",0,190
"3822","19","Others","STRAT","cond20",90,190
"3823","26","CondCoop","STRAT","cond20",200,190
"3824","106","Freerider","PREF","cond20",0,190
"3825","180","CondCoop","RAND","cond20",80,190
"3826","137","Freerider","PREF","cond20",0,190
"3827","76","Freerider","PREF","cond20",0,190
"3828","171","Freerider","RAND","cond20",0,190
"3829","51","CondCoop","STRAT","cond20",95,190
"3830","32","CondCoop","STRAT","cond20",90,190
"3831","5","CondCoop","STRAT","cond20",180,190
"3832","34","CondCoop","STRAT","cond20",80,190
"3833","7","Freerider","STRAT","cond20",0,190
"3834","29","CondCoop","STRAT","cond20",200,190
"3835","64","CondCoop","STRAT","cond20",112,190
"3836","53","CondCoop","STRAT","cond20",180,190
"3837","49","CondCoop","STRAT","cond20",190,190
"3838","61","CondCoop","STRAT","cond20",100,190
"3839","17","CondCoop","STRAT","cond20",100,190
"3840","62","CondCoop","STRAT","cond20",140,190
"3841","173","CondCoop","RAND","cond21",200,200
"3842","172","CondCoop","RAND","cond21",100,200
"3843","159","Others","RAND","cond21",10,200
"3844","42","CondCoop","STRAT","cond21",100,200
"3845","70","CondCoop","STRAT","cond21",200,200
"3846","41","Freerider","STRAT","cond21",0,200
"3847","21","CondCoop","STRAT","cond21",200,200
"3848","56","Others","STRAT","cond21",10,200
"3849","125","Freerider","PREF","cond21",20,200
"3850","12","Freerider","STRAT","cond21",60,200
"3851","2","UncondCoop","STRAT","cond21",200,200
"3852","11","CondCoop","STRAT","cond21",200,200
"3853","174","Freerider","RAND","cond21",10,200
"3854","23","CondCoop","STRAT","cond21",99,200
"3855","116","CondCoop","PREF","cond21",200,200
"3856","138","Freerider","PREF","cond21",30,200
"3857","157","Freerider","RAND","cond21",0,200
"3858","38","Others","STRAT","cond21",25,200
"3859","44","CondCoop","STRAT","cond21",50,200
"3860","142","Others","PREF","cond21",0,200
"3861","8","CondCoop","STRAT","cond21",200,200
"3862","87","Freerider","PREF","cond21",0,200
"3863","57","CondCoop","STRAT","cond21",30,200
"3864","31","Freerider","STRAT","cond21",0,200
"3865","149","Freerider","RAND","cond21",100,200
"3866","152","CondCoop","RAND","cond21",100,200
"3867","177","Freerider","RAND","cond21",0,200
"3868","162","Others","RAND","cond21",50,200
"3869","37","Freerider","STRAT","cond21",0,200
"3870","145","Freerider","RAND","cond21",20,200
"3871","45","CondCoop","STRAT","cond21",150,200
"3872","147","CondCoop","RAND","cond21",200,200
"3873","35","Freerider","STRAT","cond21",0,200
"3874","105","Others","PREF","cond21",0,200
"3875","185","CondCoop","RAND","cond21",150,200
"3876","40","Freerider","STRAT","cond21",0,200
"3877","163","CondCoop","RAND","cond21",200,200
"3878","68","CondCoop","STRAT","cond21",100,200
"3879","10","CondCoop","STRAT","cond21",200,200
"3880","63","Others","STRAT","cond21",10,200
"3881","160","Freerider","RAND","cond21",100,200
"3882","97","CondCoop","PREF","cond21",100,200
"3883","114","Others","PREF","cond21",12,200
"3884","176","Others","RAND","cond21",10,200
"3885","9","UncondCoop","STRAT","cond21",200,200
"3886","50","CondCoop","STRAT","cond21",200,200
"3887","111","Others","PREF","cond21",0,200
"3888","91","Freerider","PREF","cond21",0,200
"3889","67","Freerider","STRAT","cond21",0,200
"3890","151","Others","RAND","cond21",30,200
"3891","58","Others","STRAT","cond21",50,200
"3892","22","Others","STRAT","cond21",190,200
"3893","158","Freerider","RAND","cond21",0,200
"3894","85","Others","PREF","cond21",0,200
"3895","148","CondCoop","RAND","cond21",160,200
"3896","6","Freerider","STRAT","cond21",0,200
"3897","183","CondCoop","RAND","cond21",200,200
"3898","121","Freerider","PREF","cond21",0,200
"3899","104","Freerider","PREF","cond21",0,200
"3900","181","Freerider","RAND","cond21",0,200
"3901","100","Freerider","PREF","cond21",0,200
"3902","108","Freerider","PREF","cond21",0,200
"3903","80","Freerider","PREF","cond21",10,200
"3904","30","UncondCoop","STRAT","cond21",20,200
"3905","60","Freerider","STRAT","cond21",0,200
"3906","88","UncondCoop","PREF","cond21",200,200
"3907","15","CondCoop","STRAT","cond21",100,200
"3908","107","Others","PREF","cond21",10,200
"3909","79","Others","PREF","cond21",40,200
"3910","39","CondCoop","STRAT","cond21",0,200
"3911","119","Freerider","PREF","cond21",0,200
"3912","47","Freerider","STRAT","cond21",50,200
"3913","120","Freerider","PREF","cond21",0,200
"3914","122","Freerider","PREF","cond21",0,200
"3915","150","CondCoop","RAND","cond21",200,200
"3916","168","CondCoop","RAND","cond21",200,200
"3917","55","Freerider","STRAT","cond21",0,200
"3918","112","Freerider","PREF","cond21",0,200
"3919","182","CondCoop","RAND","cond21",200,200
"3920","65","Others","STRAT","cond21",50,200
"3921","24","CondCoop","STRAT","cond21",100,200
"3922","134","Others","PREF","cond21",200,200
"3923","144","Freerider","PREF","cond21",200,200
"3924","143","Others","PREF","cond21",0,200
"3925","25","Others","STRAT","cond21",140,200
"3926","153","CondCoop","RAND","cond21",200,200
"3927","165","Freerider","RAND","cond21",0,200
"3928","129","Freerider","PREF","cond21",0,200
"3929","161","CondCoop","RAND","cond21",200,200
"3930","113","Others","PREF","cond21",0,200
"3931","146","Others","RAND","cond21",20,200
"3932","89","Freerider","PREF","cond21",200,200
"3933","20","CondCoop","STRAT","cond21",200,200
"3934","43","CondCoop","STRAT","cond21",100,200
"3935","175","Others","RAND","cond21",100,200
"3936","167","Others","RAND","cond21",100,200
"3937","166","CondCoop","RAND","cond21",200,200
"3938","184","Freerider","RAND","cond21",0,200
"3939","95","Others","PREF","cond21",0,200
"3940","14","Freerider","STRAT","cond21",0,200
"3941","164","Others","RAND","cond21",0,200
"3942","54","Others","STRAT","cond21",200,200
"3943","186","CondCoop","RAND","cond21",100,200
"3944","18","Freerider","STRAT","cond21",70,200
"3945","84","Freerider","PREF","cond21",0,200
"3946","101","Others","PREF","cond21",0,200
"3947","36","Freerider","STRAT","cond21",0,200
"3948","98","Freerider","PREF","cond21",0,200
"3949","86","CondCoop","PREF","cond21",200,200
"3950","82","CondCoop","PREF","cond21",150,200
"3951","78","CondCoop","PREF","cond21",200,200
"3952","155","CondCoop","RAND","cond21",200,200
"3953","190","CondCoop","RAND","cond21",100,200
"3954","74","CondCoop","PREF","cond21",200,200
"3955","90","CondCoop","PREF","cond21",180,200
"3956","140","CondCoop","PREF","cond21",200,200
"3957","102","CondCoop","PREF","cond21",200,200
"3958","189","CondCoop","RAND","cond21",199,200
"3959","93","CondCoop","PREF","cond21",170,200
"3960","75","CondCoop","PREF","cond21",100,200
"3961","81","CondCoop","PREF","cond21",120,200
"3962","73","CondCoop","PREF","cond21",100,200
"3963","191","CondCoop","RAND","cond21",180,200
"3964","123","CondCoop","PREF","cond21",50,200
"3965","77","CondCoop","PREF","cond21",200,200
"3966","139","CondCoop","PREF","cond21",100,200
"3967","109","CondCoop","PREF","cond21",200,200
"3968","28","CondCoop","STRAT","cond21",95,200
"3969","118","CondCoop","PREF","cond21",50,200
"3970","131","CondCoop","PREF","cond21",100,200
"3971","96","CondCoop","PREF","cond21",150,200
"3972","110","CondCoop","PREF","cond21",200,200
"3973","130","CondCoop","PREF","cond21",150,200
"3974","188","CondCoop","RAND","cond21",50,200
"3975","127","CondCoop","PREF","cond21",40,200
"3976","99","CondCoop","PREF","cond21",100,200
"3977","192","CondCoop","RAND","cond21",200,200
"3978","154","CondCoop","RAND","cond21",100,200
"3979","128","CondCoop","PREF","cond21",200,200
"3980","27","CondCoop","STRAT","cond21",50,200
"3981","136","CondCoop","PREF","cond21",150,200
"3982","126","CondCoop","PREF","cond21",200,200
"3983","46","CondCoop","STRAT","cond21",100,200
"3984","156","CondCoop","RAND","cond21",200,200
"3985","135","CondCoop","PREF","cond21",100,200
"3986","132","CondCoop","PREF","cond21",200,200
"3987","83","CondCoop","PREF","cond21",80,200
"3988","115","CondCoop","PREF","cond21",200,200
"3989","133","CondCoop","PREF","cond21",200,200
"3990","187","CondCoop","RAND","cond21",70,200
"3991","59","CondCoop","STRAT","cond21",200,200
"3992","141","Freerider","PREF","cond21",0,200
"3993","4","CondCoop","STRAT","cond21",200,200
"3994","117","Freerider","PREF","cond21",0,200
"3995","13","Others","STRAT","cond21",0,200
"3996","72","Others","STRAT","cond21",0,200
"3997","179","Freerider","RAND","cond21",0,200
"3998","170","UncondCoop","RAND","cond21",200,200
"3999","103","Freerider","PREF","cond21",0,200
"4000","48","CondCoop","STRAT","cond21",100,200
"4001","1","CondCoop","STRAT","cond21",200,200
"4002","52","CondCoop","STRAT","cond21",160,200
"4003","66","CondCoop","STRAT","cond21",200,200
"4004","124","Freerider","PREF","cond21",0,200
"4005","16","Others","STRAT","cond21",0,200
"4006","71","Freerider","STRAT","cond21",0,200
"4007","92","Freerider","PREF","cond21",0,200
"4008","33","Others","STRAT","cond21",200,200
"4009","3","CondCoop","STRAT","cond21",200,200
"4010","178","Freerider","RAND","cond21",20,200
"4011","69","Freerider","STRAT","cond21",0,200
"4012","169","Others","RAND","cond21",200,200
"4013","94","Freerider","PREF","cond21",0,200
"4014","19","Others","STRAT","cond21",100,200
"4015","26","CondCoop","STRAT","cond21",200,200
"4016","106","Freerider","PREF","cond21",0,200
"4017","180","CondCoop","RAND","cond21",90,200
"4018","137","Freerider","PREF","cond21",0,200
"4019","76","Freerider","PREF","cond21",0,200
"4020","171","Freerider","RAND","cond21",0,200
"4021","51","CondCoop","STRAT","cond21",100,200
"4022","32","CondCoop","STRAT","cond21",90,200
"4023","5","CondCoop","STRAT","cond21",200,200
"4024","34","CondCoop","STRAT","cond21",80,200
"4025","7","Freerider","STRAT","cond21",0,200
"4026","29","CondCoop","STRAT","cond21",200,200
"4027","64","CondCoop","STRAT","cond21",114,200
"4028","53","CondCoop","STRAT","cond21",50,200
"4029","49","CondCoop","STRAT","cond21",200,200
"4030","61","CondCoop","STRAT","cond21",100,200
"4031","17","CondCoop","STRAT","cond21",100,200
"4032","62","CondCoop","STRAT","cond21",150,200
